"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"TWIST1" 338.875214134464 -1.22459980782502 0.309512175295647 -3.95654809590376 7.60405842255143e-05 0.000870524077714426
"CREB5" 54.8730691340933 2.32916449424803 0.518180330613063 4.49489175224458 6.96053468337547e-06 0.000109013850244493
"AMPH" 102.139222154906 -1.06191085698969 0.283794614865843 -3.74182877815239 0.000182685972611913 0.00184167525518791
"DDC" 5231.51920569819 1.57160308775146 0.209447046405996 7.50358200184421 6.20971062058314e-14 4.08001835403891e-12
"GRB10" 28041.5469561756 1.0475410836962 0.0984600625008562 10.6392486160273 1.95701105254302e-26 4.47758456326039e-24
"FAM237B" 92.4700832637864 1.15600412555413 0.284441036505409 4.06412569633617 4.82128403380139e-05 0.000596501653931211
"CLDN12" 6000.31935374344 1.04422187413671 0.0770241134045816 13.5570774914573 7.19459460228724e-42 4.54324259945234e-39
"AZGP1" 2021.5545776477 -1.35755836886081 0.302994575560361 -4.48047086767191 7.44785456327044e-06 0.000115625924856391
"CASTOR3" 1858.18622545662 1.02569216596909 0.120603472873418 8.50466525989367 1.82120298626129e-17 1.84303407334019e-15
"NAPEPLD" 1893.38839557844 1.29680029439762 0.265473605104799 4.88485585557816 1.03504547101485e-06 1.99514808924438e-05
"ORC5" 2193.62430451901 -1.08369800412316 0.143574270565943 -7.54799588987233 4.42006870955553e-14 2.93191700494761e-12
"LAMB4" 46.2313106384405 -2.52196777621919 0.559317546803615 -4.50900886380505 6.51311879850058e-06 0.000102633350350225
"NRCAM" 24.7076019480207 -2.5159837167984 0.561318069828493 -4.48227814502238 7.38504015012519e-06 0.000114864658965543
"LRRN3" 104.537166894186 1.9457127608734 0.576411309810162 3.37556312264972 0.000736647914208139 0.00583515334751826
"CFTR" 45.9954021385387 -1.28830134844445 0.436042689625988 -2.95453032259176 0.00313145378799562 0.0189701692060963
"KCND2" 261.000174004907 -1.91512263156059 0.481624892407898 -3.97637801066693 6.9972867567709e-05 0.00081344746707763
"TMEM139" 48.8193855696369 -1.25995118499876 0.425546325732355 -2.96078501636787 0.00306856050957584 0.0186895697394575
"ZNF467" 929.156157743883 1.47828541424808 0.292151706645706 5.05999239648738 4.19273197086445e-07 8.86086474217363e-06
"SMARCD3" 1093.92425108028 1.11751017737772 0.110994713056432 10.0681388023369 7.64103196548288e-24 1.35538170380987e-21
"CSMD1" 5117.50838263976 1.47965961751051 0.195152417037915 7.58207169539198 3.40080246823438e-14 2.31415812784553e-12
"PRAG1" 464.730918711231 -1.93827755692604 0.453045684089466 -4.27832694360969 1.88303304171667e-05 0.000261809153826315
"NKX3-1" 12372.2542411299 -3.51332024168014 0.191011026638533 -18.3932849506574 1.48691725673493e-75 3.91232712201239e-72
"ADAM28" 16.0467888684148 -3.4597853110604 1.11069968187478 -3.11496020708364 0.00183969726576883 0.0123588513764649
"ADAM7" 239.521453134306 -4.59377587903117 0.309246413072671 -14.8547426415959 6.48163685834175e-50 7.30897150590295e-47
"EBF2" 32.6625413183712 1.79791864527095 0.694196868632349 2.58992618162203 0.00959965145631415 0.0463313046593798
"CHRNA2" 586.649111912021 -4.26845827452957 0.384933148911594 -11.0888300646456 1.42134461823398e-28 3.93662587509822e-26
"CLU" 1843.35612691262 2.1115182459295 0.283032018748015 7.46035114779502 8.6292192861333e-14 5.56038713755863e-12
"SCARA3" 201.984579234778 1.465048426607 0.439069584029185 3.33671126376546 0.000847759704320612 0.00656701788621663
"DUSP4" 600.853448478399 -1.12796691451583 0.204609658251027 -5.51277453937184 3.53220595955253e-08 9.03775291466057e-07
"KCNU1" 67.2646068974512 2.21368299002788 0.379178804882723 5.8380979145513 5.28001263064127e-09 1.61959928270407e-07
"ZNF703" 2024.63069950275 1.8540427628525 0.149388997126528 12.4108388068378 2.28248926329023e-35 9.73882648636833e-33
"SNAI2" 62.8845284082931 -2.45634975261251 0.585446704784488 -4.19568464992339 2.72048544937337e-05 0.00036121365676415
"PLAG1" 17.6805912472095 1.78872184107386 0.69961037643909 2.55674001031572 0.0105658154012265 0.0498960597484781
"RDH10" 2014.61143661961 1.38801962471886 0.165620370077593 8.38073012437162 5.26003819709709e-17 5.09449220966698e-15
"HEY1" 67.3575425524864 -1.88235592378621 0.308860200307482 -6.09452406594393 1.09763519766178e-09 3.86793903247467e-08
"ZBTB10" 2874.12131199165 -1.62386263298333 0.186368248612787 -8.71319361034073 2.95431442072938e-18 3.21653529379688e-16
"NBN" 1847.72594853435 1.07970735956149 0.127073729751167 8.49669999987998 1.9505670469004e-17 1.92460012308854e-15
"PDP1" 656.782088977508 1.31620088119299 0.189481851447478 6.9463163418467 3.7494749812538e-12 1.90331066009819e-10
"TP53INP1" 10391.4421799184 1.17981193549044 0.0839501405557055 14.053721979269 7.3089473335867e-45 5.76931757776666e-42
"MATN2" 236.81640790057 2.20660827068395 0.453733961781687 4.86322042550929 1.15491109837254e-06 2.21269193082613e-05
"EFR3A" 1110.63844679051 1.07312639142697 0.13400968076673 8.00782738446302 1.16752619783389e-15 9.6298481050648e-14
"PTK2" 3096.34021819143 1.15534756215649 0.103426462549275 11.1707152471356 5.67222743612129e-29 1.65828619507494e-26
"GPR20" 24.5693322222569 3.95391769574029 0.757746238022897 5.21799713061831 1.80868265800373e-07 4.07327719285376e-06
"GSDMD" 55.5032987680218 1.40099661680375 0.53200738911958 2.63341571086496 0.00845308141910136 0.0419386537911229
"DOCK8" 26.6433876557531 -2.42651079289279 0.816120457160973 -2.97322628247043 0.00294687111554341 0.0181020444751299
"PTPRD" 958.626408907854 -1.46454476090536 0.239990618110661 -6.10250839151577 1.04416626238491e-09 3.68775230073168e-08
"TYRP1" 14.3584728789765 1.931497422324 0.749059556263015 2.57856322127449 0.00992121433684108 0.0475429617007667
"CDKN2B" 84.6490925352436 1.10785548698395 0.258673234063915 4.28283773152274 1.84524744213802e-05 0.000257795764327724
"CARNMT1" 1870.15382357966 1.77114308698987 0.0900819813301061 19.6614579390689 4.61278555309241e-86 1.82055113816675e-82
"ROR2" 25.8352154465497 1.39585515453816 0.546118048384377 2.55595865887902 0.0105895699219709 0.04997833792471
"OGN" 28.3844704521189 -1.34447698109008 0.475918162558355 -2.82501717073096 0.00472780823782785 0.026216336020579
"BICD2" 1754.16736417223 -1.50000624731505 0.210064232565801 -7.14070276978344 9.28549437799344e-13 5.16162323047121e-11
"TGFBR1" 827.434381880828 1.09557671998848 0.157982324654341 6.93480566503601 4.06779959707601e-12 2.05170454437824e-10
"GRIN3A" 233.354910869602 -2.3050254913723 0.185443160102238 -12.4298221088419 1.8003454115724e-35 7.89501472569265e-33
"ABCA1" 243.619231734108 1.30605484921562 0.43138154224997 3.02760948556951 0.00246496402821937 0.0155969487428855
"TMEM38B" 3290.99836888595 1.66536702096811 0.3200081173558 5.20413992847714 1.9489711628763e-07 4.33969079666123e-06
"TNFSF15" 560.091894060146 1.5759715685876 0.20179242385381 7.80986490220922 5.72493171834168e-15 4.28338848518768e-13
"ZBTB34" 687.645167661847 1.56949636907808 0.148434999992399 10.5736273059484 3.94918109145985e-26 8.65912804039953e-24
"IER5L" 398.726502728735 1.42428557172281 0.291121060807565 4.89241681028456 9.96052218537363e-07 1.92940814405513e-05
"ANKRD16" 1699.72320607425 1.11687929977553 0.218423529901975 5.11336530582017 3.16469438764504e-07 6.80213100844759e-06
"CAMK1D" 100.88855575666 1.90981288172819 0.358990705781734 5.31995077022788 1.03795334596307e-07 2.44205208237242e-06
"OPTN" 161.287396675396 1.05228728347442 0.25568343224288 4.11558650571786 3.86196116575154e-05 0.000491683717126771
"ARL5B" 1962.85901720589 1.07477132394481 0.0970734533135717 11.0717326648824 1.72041616033928e-28 4.68279481435796e-26
"PLXDC2" 547.153803279972 1.40771510629046 0.400842121063486 3.51189416560219 0.000444925141318646 0.00381948515823679
"GPR158" 4045.75516896284 -2.09374624170245 0.330368414676261 -6.337610221468 2.33356265280789e-10 9.20998839996955e-09
"KIF5B" 14697.6273907091 1.03548894209126 0.109655091146493 9.44314514962105 3.61754440154973e-21 4.92329081614359e-19
"MSMB" 25.8654389834905 -1.66978129617772 0.565691895520329 -2.95175043057996 0.00315978203552672 0.0191051240884184
"FO681492.1" 197.414397139012 1.04320406500482 0.332045062886874 3.14175448336732 0.00167938794591936 0.0115071603742313
"FRMPD2" 1092.59951339131 -1.02111787099779 0.240615798948063 -4.24376901043889 2.19796601645875e-05 0.000299907428710754
"A1CF" 16.3612496772463 1.88619692123311 0.72304951922689 2.6086690760128 0.00908950961152038 0.0443710847981052
"SGPL1" 3689.66904237982 1.02817796478066 0.178661757303489 5.75488554629023 8.67005154324035e-09 2.53002040135186e-07
"KCNMA1" 4752.05083511101 -1.06633717170095 0.290463245990782 -3.6711604184675 0.000241451726692811 0.00231018085412086
"ZCCHC24" 1777.64476929489 1.4244181423165 0.167141467663993 8.52223067216348 1.56509284350429e-17 1.60172445336828e-15
"LCOR" 3341.82386925197 1.03998310735833 0.0982356571293336 10.5866152652608 3.43799167562517e-26 7.64444712437951e-24
"SLIT1" 80.3793139653975 2.07190119165865 0.8054768386918 2.57226662783214 0.0101035047292711 0.0482614309110449
"VWA2" 645.953561856328 1.7651674799408 0.352721159523991 5.00442752661324 5.60282857000593e-07 1.14574941236637e-05
"NKX6-2" 227.98803851385 1.08029995821903 0.172126070338879 6.27621345268705 3.46917841086011e-10 1.33580291639631e-08
"BRSK2" 97.9459530211074 1.94423129468715 0.327043629181751 5.94486827201477 2.76679262497959e-09 9.13794041224953e-08
"CDKN1C" 45.3745066297042 1.711525298019 0.457548190409791 3.74064488482866 0.00018354870270152 0.00184801235302864
"SLC1A2" 9.95795260503515 -2.91038228373852 1.03052497829914 -2.8241744208297 0.00474025808547984 0.0262761426950387
"OR5B2" 20.1862774641612 -7.77406485871562 1.31960041960762 -5.89122642218258 3.83339879882271e-09 1.22505803313794e-07
"OR5B12" 6.45138593919764 -6.12840065486196 1.58186116403923 -3.87417100449783 0.000106988269792804 0.00116725902917692
"GLYATL2" 6651.496398031 -1.20615005237225 0.345801580079534 -3.48798305691617 0.000486678917957691 0.00412410095426628
"CD5" 31.8413221621737 1.6306969666467 0.533075812543943 3.05903387149512 0.00222052042626872 0.0144064087862087
"SYT7" 2144.88042496118 1.08681530504155 0.16055615337218 6.76906666119636 1.29615816560554e-11 6.03612063729046e-10
"ASRGL1" 838.106149505423 -1.03057640393899 0.346876444812137 -2.9710186994598 0.00296813707662288 0.0181972737975322
"EHBP1L1" 742.009104870649 1.06496875778051 0.177401830824819 6.00314412105557 1.93532685297773e-09 6.57053871569019e-08
"PGM2L1" 243.930821146792 1.52997898772815 0.183207998828721 8.35104906723261 6.76593042511602e-17 6.47356021947312e-15
"GDPD5" 128.717891757932 1.52929860267222 0.21681634088129 7.05342870586279 1.74561967302671e-12 9.31016816826782e-11
"MOGAT2" 15.0421992031319 -3.35737558722379 1.05761205085278 -3.17448688724438 0.00150101672711739 0.0104805621720487
"MYO7A" 45.2406530363171 2.46670998998473 0.938521831704934 2.62829260508908 0.00858146653357381 0.0424769910879685
"CLNS1A" 3445.75154266638 -1.18551934432655 0.116467889656786 -10.1789372832297 2.46235730701632e-24 4.74063839095935e-22
"THRSP" 43.721032739515 1.70045105649613 0.542070129494511 3.13695768125396 0.00170710765224787 0.0116667136389771
"CCDC83" 53.4329267973561 3.13269285588877 0.424290027943856 7.38337610966266 1.54325269469555e-13 9.55424717300338e-12
"TRIM49D1" 420.163208461789 -3.77496792974221 0.84752573707505 -4.45410418186265 8.42441890271653e-06 0.000128747629445485
"TRIM49D2" 419.177718506783 -3.78956805670333 0.839110633688874 -4.51617212863069 6.29674878463792e-06 9.96552725938768e-05
"AMOTL1" 234.313628344874 1.84227829391823 0.536552062130089 3.43354992729775 0.000595732477829828 0.0048856252610387
"ENDOD1" 11480.8901290255 -1.35569838553074 0.319955431192306 -4.23714759420949 2.26377333827454e-05 0.000307557570493461
"YAP1" 5059.31257295618 1.52819803714885 0.123312272855453 12.3929111171295 2.85488323815886e-35 1.18605372844247e-32
"GUCY1A2" 60.2881607874675 -1.48388472637851 0.3467851401762 -4.27897436904175 1.87756480045547e-05 0.000261616200395327
"ZBTB16" 2839.57647736558 -2.06983311899169 0.116276688012042 -17.8009294414829 6.95057068692748e-71 1.56755227763606e-67
"NNMT" 808.184236726808 -3.04856156683615 0.429497617440437 -7.09797084557501 1.26601881918998e-12 6.98833534914411e-11
"ANO2" 32.0188851402367 1.63618821166278 0.619069383448922 2.64298034341054 0.00821798060579805 0.0409677744533763
"KLRD1" 15.6716669465739 2.09139767291333 0.690689106598468 3.02798705370225 0.00246188634057091 0.0155842974096679
"RERG" 54.1486460254294 1.1022456682926 0.366660300654271 3.00617674268457 0.00264555176699567 0.0165801213757684
"ETFBKMT" 256.8131028753 1.06517918301474 0.271050879392436 3.92981268093412 8.5012062567859e-05 0.000965529087596251
"SLC38A4" 59.8083221941485 -6.14026009892498 1.06737144327012 -5.7526928771047 8.78329674302821e-09 2.55833774321377e-07
"AMIGO2" 189.582271684863 1.54725778097079 0.23299202921304 6.64081851296307 3.11945948070349e-11 1.39115555993972e-09
"PCED1B" 172.571487697574 1.8597757757214 0.343935501917105 5.40733877530805 6.3968079796468e-08 1.56325708319944e-06
"RHEBL1" 49.6768879506018 -1.09015301478534 0.405710368118874 -2.68702281344193 0.00720920287105492 0.0368084365217801
"NCKAP5L" 453.51589226485 1.12770693836282 0.180612752056 6.24378359515373 4.27110823325566e-10 1.6366015941361e-08
"KRT80" 239.243352724784 3.2334364432807 0.404635899516565 7.99097768424357 1.33872791430111e-15 1.09505168824205e-13
"HOXC13" 1585.73194251371 1.29376779593814 0.139536477320327 9.27189664511956 1.82864808905338e-20 2.3470623887712e-18
"HOXC9" 541.706688380131 1.07395170651096 0.166625159707231 6.44531539173287 1.15360267217802e-10 4.81796967874983e-09
"SDR9C7" 21.3486157782101 -2.70251026395347 0.865990342673753 -3.12071639922616 0.00180411688821587 0.0121612268634774
"B4GALNT1" 711.46886363731 1.07258954791297 0.194888515834507 5.5036057066789 3.72101250616987e-08 9.45952084297967e-07
"RASSF3" 19609.4889768033 -1.80249207887203 0.163005528687765 -11.0578585486182 2.0083523897284e-28 5.37387443671903e-26
"GLIPR1L2" 23.8313786133395 1.42739581387431 0.519095695315975 2.74977393716479 0.00596363918136443 0.0316996537899664
"NAV3" 97.2760925882948 -1.13560319971407 0.327788793794336 -3.46443570132106 0.000531345145692647 0.00441649859779124
"PAWR" 2647.75990715864 1.01191464894511 0.0961486862963784 10.5244771189684 6.6630353187145e-26 1.44094984351433e-23
"OTOGL" 64.2597729426272 -1.05324950141956 0.325567560861829 -3.2351180769713 0.001215924354506 0.00878124326833773
"TMTC2" 1170.81156619548 -1.17239424790619 0.249243940956746 -4.70380240099659 2.55360405048918e-06 4.47433375638986e-05
"TMTC3" 1303.64359895317 1.18953837820832 0.0948103475754613 12.546503716396 4.15452218259398e-36 1.98749823323064e-33
"LUM" 26.9212374490477 3.52513542549426 0.935368597410725 3.76871260725717 0.000164091685152797 0.00168106128066659
"NTN4" 22.3513851751656 2.1346466687817 0.764599330088058 2.79185003802691 0.00524076385448473 0.0285099720781359
"MYBPC1" 35.8501788744012 -1.83300472746335 0.432878109775278 -4.23445927634207 2.29102295655067e-05 0.000310992084394371
"IGF1" 243.5536187116 -2.05121447441962 0.429584653552814 -4.77487837951232 1.7981589187466e-06 3.2932175000293e-05
"SLC41A2" 261.900806750923 1.13503108860575 0.32318910097826 3.51197204723219 0.000444794779087755 0.00381948515823679
"CUX2" 28.5549746948136 -1.95777096644207 0.563594460691373 -3.47372286810703 0.000513290887431698 0.00429201442790478
"C12orf49" 1921.24785828475 1.89275822972344 0.116142129119247 16.2969134807239 1.03803395089727e-59 1.63874419828151e-56
"HSPB8" 124.428047359336 1.70946341414425 0.286026302101033 5.97659516480557 2.27849475491273e-09 7.65331844591646e-08
"P2RX7" 41.6976733009674 1.37390693105863 0.493177066193676 2.78582891467845 0.00533910428075773 0.028905500439068
"PABPC3" 50.6399402559221 -1.35897858490641 0.338323357298658 -4.01680391137392 5.89927711648592e-05 0.000702352095308923
"FLT3" 37.9007609135551 2.52036857180547 0.591715942306342 4.25942313127779 2.04955165835979e-05 0.000282587528650883
"EPSTI1" 25.3954571025854 -1.43717373516812 0.548021591735503 -2.62247648056495 0.00872932926951903 0.0430118355736257
"DLEU7" 112.796439115809 1.75060979986393 0.364544664054591 4.80218193401337 1.56945993956997e-06 2.90810611103183e-05
"GPC5" 118.922850622208 -1.18702310860852 0.342280291981683 -3.4679855557446 0.00052437547313961 0.00436850427148022
"GPR180" 761.980560980753 1.0994081493766 0.135992981651138 8.08430064572676 6.25219253161647e-16 5.39362642058083e-14
"ZIC5" 200.518006416197 1.19777474583796 0.351649051809195 3.40616515152123 0.000658823124316742 0.0053092601651804
"IRS2" 170.940431508774 -1.23452571259719 0.255580559654856 -4.83028018353325 1.36341058763425e-06 2.56240035083118e-05
"TMCO3" 3916.85964538672 1.42632205285418 0.113563652131744 12.5596705114724 3.51794677757424e-36 1.73555705554889e-33
"C13orf46" 222.630882127599 1.19630810300747 0.332672130975415 3.59605747406561 0.000323076448681604 0.00291451879733514
"POTEG" 167.638754274053 -2.239998270055 0.709771569363093 -3.15594251269467 0.00159980388179946 0.011024052327354
"ARHGEF40" 482.452817752044 1.12944734947679 0.275325338594154 4.10222813215772 4.09190519929322e-05 0.000516791259049937
"DHRS2" 570.373584743336 -1.49776684523266 0.267449328104904 -5.6001892240506 2.14117948994017e-08 5.7585690984132e-07
"KLHL28" 2570.62998927385 1.00799463350372 0.082335766543506 12.2424879954339 1.84295239538475e-34 7.27367236648475e-32
"SAMD4A" 47.796027225999 1.26345602110077 0.484309174862999 2.6087798593908 0.00908656768772027 0.0443704435774946
"SNAPC1" 742.393811990048 -1.15588716954207 0.197615364051892 -5.84917663202817 4.94012276785729e-09 1.53221450169279e-07
"TGFB3" 29.3298399767014 1.42925461386764 0.529137312773062 2.70110343641675 0.0069109841570417 0.0355966417250301
"ASPG" 195.450439365319 1.05951481275456 0.317599847201956 3.33600542345611 0.000849915057029876 0.00658048504430145
"AHNAK2" 231.262569555997 1.55765264093749 0.194006005511885 8.02888878015717 9.83594737478917e-16 8.17263690556824e-14
"NIPA1" 2360.91083054391 1.4367291293055 0.0957634631967945 15.0028944374434 7.02861772251916e-51 9.2467323321175e-48
"FMN1" 19.9043604991772 -1.98700406054447 0.570064661468485 -3.48557662814243 0.000491077550009516 0.00414579747700547
"THBS1" 464.307809880946 -1.09427301905113 0.351890492842929 -3.10969759430124 0.00187278974315893 0.0125208715040411
"BMF" 1600.35104812589 1.446968880797 0.194760284425253 7.4294863815129 1.09020170756389e-13 6.88440574292444e-12
"CCDC9B" 1292.71466391662 1.17163842952464 0.130696801502829 8.9645531952768 3.11541349863687e-19 3.72598734113486e-17
"PLA2G4E" 23.343717804335 -3.28288999996933 1.02235773126108 -3.2110971527744 0.00132229222561267 0.00939525518400302
"PLA2G4D" 29.0515932543249 2.00585033941464 0.744822472338921 2.69305829765822 0.00707998881447231 0.0362424719241486
"TERB2" 60.2419652261795 -1.9284001209965 0.449914311540672 -4.28614976570305 1.81796451133861e-05 0.000254660210652198
"SORD" 22941.1191033954 -1.04069318365618 0.110874267883306 -9.38624627268342 6.21767130820888e-21 8.31850652056725e-19
"DUOXA1" 41.5346857183754 1.60946993338897 0.611773015451952 2.63082857977964 0.00851769868560059 0.0422326975972288
"DUOX1" 305.461248079721 1.0892907207714 0.196553515257634 5.54195491921681 2.99113321857595e-08 7.81734139572532e-07
"BLOC1S6" 6862.38693402969 1.08388824165051 0.124568514958834 8.70114123146368 3.28563052008378e-18 3.55275678223032e-16
"AC090527.3" 7209.68186513216 1.04898563401559 0.123410246509914 8.49998815885457 1.89610036934102e-17 1.89454028675866e-15
"FBN1" 138.842561069537 -2.2635139865702 0.874082545480891 -2.58958836127415 0.0096090758514151 0.0463484511048855
"ALDH1A2" 101.474817445964 1.01262113067981 0.253460318022124 3.99518606534464 6.46434640601175e-05 0.00075875566328407
"MINDY2" 1945.61834358596 1.33340739090902 0.136819051994925 9.74577276678161 1.92310073838492e-22 2.81111031082247e-20
"APH1B" 988.515443363848 1.23401934053987 0.148253884311057 8.32368977227419 8.52665894844482e-17 8.06050088737116e-15
"DAPK2" 996.480079507848 1.26775057966884 0.136475616946523 9.28920936965315 1.55438629328303e-20 2.01140134525075e-18
"NOX5" 151.742004369869 -1.20994661489206 0.212807735307267 -5.68563268221923 1.3032925120534e-08 3.66104606544253e-07
"REC114" 22.0292966128566 1.71512381820146 0.623724040724294 2.74981194601668 0.00596294751590888 0.0316996537899664
"INSYN1" 13.5031631251507 2.40179249149159 0.876698879377205 2.73958658781199 0.00615165084412976 0.0325347108463238
"CYP11A1" 77.0414578956991 -3.69502308028258 0.894043756767379 -4.13293315043414 3.58162923741933e-05 0.000461576985886849
"CYP1A2" 78.7902117028548 2.32501193618443 0.470764527227779 4.93880018929183 7.8604702869889e-07 1.56092131346785e-05
"FAM174B" 1779.16125154923 -1.22110358441554 0.0998497458330661 -12.2294110438402 2.16502666587099e-34 8.33640877417202e-32
"IGF1R" 1537.92504432376 -2.31817791606611 0.23066346884722 -10.0500435879665 9.18267957407636e-24 1.5757278525646e-21
"NHLRC4" 49.6937826388345 1.46024809058819 0.406607615312952 3.59129547897003 0.000329038333006712 0.00296491333514666
"SOX8" 498.155829483077 1.66818221519232 0.270103485941969 6.17608547099878 6.57104234398274e-10 2.4294390043198e-08
"CACNA1H" 474.502962684183 1.37357317753681 0.522837115293406 2.62715315603787 0.00861025702962424 0.0425654496382348
"SYNGR3" 160.184953423644 2.13935424527908 0.268388606705736 7.97110679003111 1.57259542828424e-15 1.26023167646311e-13
"PRSS22" 94.0403752019882 1.66766665743976 0.254068651222858 6.56384268351531 5.24385251122333e-11 2.29957498874118e-09
"TNFRSF12A" 1285.21994313467 2.49807894885552 0.203860535107076 12.2538624140441 1.6018133019429e-34 6.48405810199298e-32
"SRL" 30.3650242966322 1.70824954869449 0.597417528618286 2.8593897347561 0.00424456951706434 0.0240952962840326
"C16orf89" 68.7090519615991 1.22930841236998 0.393963688961213 3.12035968495312 0.00180630330703579 0.0121655760700401
"ACSM1" 49.3253347245782 -1.23648676261199 0.457877931559175 -2.70047250017374 0.00692410609841575 0.0356293555983343
"CRYM" 142.753242607341 -1.16887346032051 0.241122078179075 -4.84764178024552 1.24937738014093e-06 2.37924254526958e-05
"SCNN1B" 20.0201884341235 2.42372787873335 0.599966981792117 4.03976877443091 5.35039230133791e-05 0.000652756130303104
"IL4R" 259.635985048175 1.33875300421886 0.302693372936382 4.42280249227732 9.74288004341727e-06 0.000146766075615867
"C16orf54" 21.6663469418455 -3.16578651294309 1.07429180047594 -2.9468590484825 0.00321019494479799 0.0193358823325166
"ARL2BP" 1411.29465892201 -1.12068668425755 0.0897906050831039 -12.4811129540816 9.46542500876981e-36 4.39501954745438e-33
"LRRC36" 60.85223967303 -1.6484353152232 0.500062749242666 -3.29645693009471 0.000979126261471728 0.00737826553214997
"CDH1" 13043.0821030389 1.35022986153114 0.122329505961909 11.0376466488107 2.51534867423721e-28 6.61830158669714e-26
"MAF" 400.25066801333 -1.46694034372212 0.478393106728896 -3.06639105599285 0.00216659746810809 0.0141397578458133
"CMC2" 5876.37297936876 -1.04159167041468 0.130541160060879 -7.9790287594267 1.47489210596333e-15 1.18796539167567e-13
"CENPN" 4893.39225150452 -1.12177722990974 0.121241184695446 -9.25244365376016 2.19417866440328e-20 2.79350794959149e-18
"IL17C" 11.3414282920814 2.91783045370094 0.97294130473699 2.99897891013036 0.00270886056914525 0.0169231427800143
"CDH15" 152.02221503494 1.28458678727315 0.255197378916509 5.03369898518205 4.81104926627889e-07 9.98055647394808e-06
"SLC22A31" 514.518375671683 1.35550474652874 0.256452384509911 5.28560008954159 1.25293343286273e-07 2.90456095515477e-06
"ABR" 4100.7028845791 1.00822236043793 0.17318009619398 5.82181429965608 5.82122090760906e-09 1.76730027823893e-07
"RTN4RL1" 435.272485110638 1.86372605351151 0.275103706959875 6.77463082597918 1.24724328179196e-11 5.86018740763384e-10
"ATP2A3" 36.8941609064683 2.10880863900454 0.792305502129874 2.66161049410315 0.00777678118512142 0.0392368311184122
"EFNB3" 240.08082282261 1.08058109814068 0.332346285299559 3.25137107269517 0.0011484985197803 0.00838991968211696
"HES7" 41.6875532714601 1.26494662186829 0.492622777986265 2.56777940118627 0.0102352268185091 0.0487130722965307
"PER1" 994.467025031121 -1.01050808967889 0.330650691357759 -3.05611969395682 0.00224221726612764 0.014513277564722
"TMEM107" 515.038395851951 -1.24277198983299 0.205438502678465 -6.04936257629406 1.45420048443646e-09 5.04559627424141e-08
"CCDC144NL" 139.171004328867 -1.24472675840057 0.26907698534242 -4.62591312600208 3.7295160901135e-06 6.26360324623636e-05
"NATD1" 262.780512639101 1.60148630213897 0.257955795949013 6.20837495140258 5.3535296829629e-10 2.01709243687196e-08
"SRCIN1" 1282.58781274356 1.47989024446383 0.228498620962882 6.47658282674811 9.38231243649764e-11 3.94982843826636e-09
"LASP1" 4695.30832013487 1.46691235204057 0.0705317779409028 20.7978927352386 4.52246022634786e-96 2.37986931977846e-92
"LINC00672" 26.5334154912444 2.37090246359715 0.758284207827626 3.12666733544332 0.00176799857738152 0.0119739998031412
"KRT19" 119.813894725866 -2.41601947457572 0.751535789392817 -3.21477634022949 0.0013054619422691 0.0093128457671045
"KRT14" 17.8648532305453 -3.44385054415395 0.833185718488833 -4.13335282606636 3.57509258233683e-05 0.00046111100161235
"PLCD3" 503.199613028767 1.06037426031366 0.210757230416671 5.03125922758278 4.87268772732027e-07 1.00951602560637e-05
"DLX3" 79.5731299919772 2.1952197314117 0.478733063385961 4.58547758511905 4.52949869178347e-06 7.43318044149539e-05
"ITGA3" 314.774634025434 1.03295980259629 0.159383507048732 6.48097047005288 9.11345094168189e-11 3.87800673898469e-09
"CACNA1G" 37.8617972370156 1.65724597291251 0.425148744956236 3.89803802215881 9.69751927329773e-05 0.00107661558908264
"ABCC3" 15.3500868957352 1.95802888549052 0.735969593729663 2.66047524540768 0.00780304629446354 0.039319084535811
"TEX14" 42.8304127142652 -1.38384282805999 0.387281585403808 -3.57322134647093 0.000352616451071599 0.00315575732033296
"C17orf64" 15.2652770695292 -1.83418632002167 0.62524341790826 -2.9335555840922 0.0033510364597023 0.0200161984825275
"C17orf58" 174.863521845243 -1.11256053326197 0.353906221865737 -3.14365915184178 0.00166849658213675 0.0114524154531273
"SLC16A6" 696.078801744353 -1.03864145213426 0.212732368300573 -4.88238560230171 1.04810045518234e-06 2.01621745234334e-05
"ITGB4" 214.379360344017 1.4645336494671 0.491224093410323 2.98139620819406 0.00286937293262242 0.017744859772668
"ST6GALNAC1" 757.808681289339 -4.54506657373504 0.841326158907154 -5.40226465754837 6.58047630080686e-08 1.60070846472786e-06
"SOCS3" 11.5076316459878 2.12111134216569 0.814307099484362 2.60480516933823 0.00919265165297227 0.0447500436772967
"CYTH1" 1857.22996062458 -1.05005594315091 0.14661965561235 -7.16176790052743 7.96431853956565e-13 4.45860626894053e-11
"TIMP2" 1619.2140155536 1.70234006141865 0.159134673488894 10.6974804679349 1.04583257333145e-26 2.46426251271397e-24
"CEP295NL" 204.113543254231 1.70714307067122 0.195395947175232 8.73683971111362 2.39722249474837e-18 2.70321082318518e-16
"METRNL" 111.726038160076 1.59986379828628 0.513843564613066 3.11352308068898 0.00184868049775713 0.0123980964392914
"LAMA1" 159.188037597192 -2.85012272944932 0.491464628084516 -5.7992428479699 6.66150042799044e-09 1.99277653254492e-07
