"baseMean.AR" "log2FoldChange.AR" "lfcSE.AR" "stat.AR" "pvalue.AR" "padj.AR" "baseMean.HOX" "log2FoldChange.HOX" "lfcSE.HOX" "stat.HOX" "pvalue.HOX" "padj.HOX"
"EREG" 0.335045122833023 1.87399806180144 4.0374862370389 0.464149708947575 0.642540489580897 1 0 0 NA NA NA 1
"ERF" 1523.99122333873 0.210777996559887 0.0912070871605851 2.31098265630145 0.0208338128987544 0.0851199286316345 14.1008879588975 -0.793189172648226 0.402932900572867 -1.96853910792719 0.0490060409611999 0.216203121887646
"ERG" 2.66508793739358 1.15031704505078 1.4955750633292 0.769146981155288 0.441806060668 1 0 0 NA NA NA 1
"ERGIC1" 15149.8728974026 0.306371967722217 0.308972953349987 0.99158183394511 0.321401554520048 0.555290957834552 173.07099126225 0.270953889068978 0.14840302472237 1.82579761818113 0.0678807522313665 0.271607228221038
"ERGIC2" 2879.60713262314 -0.296294891073053 0.0970704414873128 -3.05236987215907 0.00227042148371593 0.0146298546789484 45.3426480615724 -0.307985959936884 0.228411056944826 -1.34838463626251 0.177534702862924 0.488523393116834
"ERGIC3" 7996.13805611861 0.117573910581673 0.127166160390715 0.924569163843821 0.355190059191234 0.588640086547555 147.477992168809 0.470753722039658 0.131172387765267 3.58881720505134 0.000332181644992689 0.00456838296418516
"ERH" 9567.29060191064 -0.230968844294635 0.0986288735235541 -2.34179744777756 0.0191911269510584 0.0799816053791865 127.108393342954 -0.362440072411049 0.139697169706459 -2.59446968877488 0.00947369667138937 0.0647988796717513
"ERI1" 1168.48593068736 -0.124430148755381 0.177772930755037 -0.699938670228931 0.483965606192777 0.704805594640803 5.86467600060491 -0.669203004511883 0.606883526150997 -1.10268770806176 0.270162806576389 1
"ERI2" 5115.11562806454 -0.516685173677275 0.0799284861891727 -6.46434329375885 1.01739666981584e-10 4.26038228816516e-09 14.1124873200994 -0.262786472887626 0.38920221305963 -0.675192648114168 0.499553376933861 0.797159644043395
"ERI3" 4178.38954110588 0.0237636745197714 0.156554592491608 0.151791615573623 0.87935129530817 0.952801571656148 54.3457017763966 -0.0932346163291973 0.205403601189687 -0.453909355966434 0.649894069310128 0.870557000192597
"ERICH1" 1813.99055211275 0.0881442126523647 0.140162063328835 0.628873537952769 0.529431851419136 0.741334129838917 4.37280276983376 -0.0635632815253796 0.690631783741696 -0.0920364266773348 0.926669098098102 1
"ERICH2" 2.16492477903498 1.18528079660587 2.55760371853558 0.463434107487353 0.643053235560327 1 0 0 NA NA NA 1
"ERLEC1" 1180.40830872242 -0.113834159133787 0.0897820487547425 -1.26789442558554 0.204835655071056 0.421066513132814 14.8861704080176 0.483977693631432 0.380364082307964 1.27240640255716 0.203228760400015 0.528936414278577
"ERLIN1" 1174.72100897449 -0.219599829008897 0.111042725549718 -1.97761562427225 0.047972085306264 0.157714179480038 6.87197014407517 -0.243588597739422 0.553902051676264 -0.439768361576301 0.660104884576204 1
"ERLIN2" 6191.28743770158 0.364174218658731 0.142764316796454 2.55087704568329 0.0107452226262317 0.0505146416980236 23.9903128934296 -0.0110855281400268 0.300997647309509 -0.0368292850097523 0.97062112382157 0.98379880677284
"ERMAP" 877.692702971215 0.405597208646127 0.204128931635449 1.9869658132071 0.0469261854494622 0.155558287173833 1.49693638073764 -0.466738328971974 1.18029597348631 -0.395441770078519 0.692516887631088 1
"ERMARD" 1514.96341140001 -0.245718231506918 0.14472303599905 -1.69785155356008 0.0895357829090504 0.245059189456515 17.1405143692152 0.379447387066046 0.359466088170119 1.05558604706676 0.29115737831585 0.633377770703958
"ERMN" 0 0 NA NA NA 1 0 0 NA NA NA 1
"ERMP1" 2265.03803068366 -0.238112210296993 0.0786590245509694 -3.02714420444792 0.0024687615368403 0.0156084655114529 8.00001355178783 -0.160991873314256 0.517949363630441 -0.310825506543386 0.755933278056695 0.920161371705231
"ERN1" 1663.19546302541 -0.142754186082108 0.138282342540732 -1.03233850005151 0.30191357127479 0.534339635618285 4.50390806135661 0.340703026043638 0.684257838091109 0.49791614662991 0.618543146102227 1
"ERP27" 0.666539637367444 0.000502999681724279 3.99419074447093 0.000125932814405664 0.999899520151953 1 0 0 NA NA NA 1
"ERP29" 7076.05082772814 0.220674545647417 0.165754934711951 1.33133017144199 0.183080394744291 0.392043993385712 59.6225198386446 0.134572611699433 0.19490747836546 0.690443552130432 0.489915296374668 0.790185961894626
"ERP44" 1883.12832983318 -0.246614056237329 0.0794425053345936 -3.10430864684652 0.00190724254380337 0.0127313480080439 8.99784008070496 -0.0605753190785806 0.48713407727338 -0.124350403522654 0.901037840717479 0.961739742271078
"ERRFI1" 1443.17329598447 -0.157772719966321 0.137247985363141 -1.14954488802786 0.250331368452353 0.47781178983887 8.12648291592439 0.241581163089584 0.513667090728945 0.470306872777769 0.638135787923018 0.867164101145532
"ERV3-1" 611.119212978972 0.506645395410389 0.129964214489231 3.89834538223883 9.68522111431434e-05 0.00107600693688727 0.250810678756716 1.46195441160646 3.201441903269 0.456654987277343 0.647919049349915 1
"ERVFRD-1" 57.7112556644279 -0.347800825165091 0.377866295572391 -0.920433574627879 0.357346230197107 0.590833025904245 0 0 NA NA NA 1
"ERVMER34-1" 232.363311299119 0.151703112425664 0.472100091873952 0.321336756837929 0.747955204263892 0.883052058340264 1.99291182479385 -1.56570216460932 1.09746721373077 -1.42665051403843 0.153680656184013 1
"ERVV-1" 14.6049160349301 -2.05004845821118 1.19834114070203 -1.7107386107183 0.0871293766638875 0.240389980669834 0 0 NA NA NA 1
"ERVV-2" 14.4393108989842 -1.82752428612593 1.18919188067761 -1.53677830787459 0.124347607193951 0.304117068128723 0 0 NA NA NA 1
"ERVW-1" 9.98601641141 0.500279925018551 0.863283228323595 0.579508449376507 0.562246147064155 0.766612481043632 0 0 NA NA NA 1
"ESAM" 58.1311969251881 0.731849956085726 0.374083223900156 1.95638272268809 0.0504200858984832 0.163211379142783 0 0 NA NA NA 1
"ESCO1" 1256.12432222605 -0.0781040609521594 0.0902806238286484 -0.865125401663152 0.38696996401072 0.618608567382056 4.75348091540576 0.323780587449266 0.668337584851067 0.484456650034755 0.628061822494743 1
"ESCO2" 3566.76141530466 -0.572926540877058 0.178273364744902 -3.21375288841875 0.00131012372003563 0.00933766282988829 6.73217379593028 -1.10352816150976 0.590807697985857 -1.8678296936073 0.0617858131472503 1
"ESD" 4995.65826594329 0.0310833674991217 0.237919314461144 0.130646675615729 0.896054817340595 0.960745544781036 65.862113819316 0.112701705679931 0.189812076927987 0.593754135690158 0.552676569040165 0.829014853560247
"ESF1" 2050.43138549757 -0.444489894835047 0.231153836893526 -1.92291809129601 0.0544903373436056 0.172773644100351 8.24920294966045 0.194249849722848 0.506295351347664 0.383669036671561 0.701223764621526 0.895469357248057
"ESM1" 0.335045122833023 1.87399806180144 4.0374862370389 0.464149708947575 0.642540489580897 1 0 0 NA NA NA 1
"ESPL1" 2267.72736521149 -0.138791011226307 0.140515379291375 -0.987728260964998 0.323285749838238 0.557056300811484 4.36082191413553 -1.51149947301139 0.74783655482392 -2.02116286407967 0.0432629085388293 1
"ESPN" 287.11887163847 1.22272312712368 0.403306296216393 3.03174817401717 0.00243141956579636 0.0154155906366374 1.1310563187627 2.74222532907422 1.56475077330406 1.75249974363895 0.0796879139079495 1
"ESPNL" 8.98489271386412 0.233645630451576 1.77753549998272 0.131443580425734 0.895424415508462 0.960179827245705 0 0 NA NA NA 1
"ESR1" 5.33150836993764 -0.726031751519218 1.5409550668091 -0.471156990334982 0.637528629961258 1 0 0 NA NA NA 1
"ESR2" 2285.46654071142 -0.44991183339958 0.0861742393533516 -5.22095508792073 1.78002710153416e-07 4.01446969313141e-06 0 0 NA NA NA 1
"ESRP1" 3480.9847335242 0.315359337816837 0.160760746014991 1.961668788147 0.0498010579178438 0.161871381788965 13.963910650733 -1.05911542203846 0.409935720911336 -2.58361340086177 0.00977713194335112 0.0663815800364365
"ESRP2" 6639.08108670993 -0.1323176448732 0.0801657568303689 -1.65055068529054 0.0988303556483566 0.262136227254806 28.7348999739948 -0.181892068220355 0.274876879885479 -0.661721961833008 0.5081494271338 0.803993067677887
"ESRRA" 6184.68984576858 -0.29863388103028 0.15559604331941 -1.91928968538897 0.0549476826663358 0.173804661641644 43.0924912922964 0.0271453800131797 0.246980858695457 0.109908841343254 0.912481670649769 0.96231307647008
"ESRRB" 2.3332733287773 0.00966466397829213 1.63104365561884 0.00592544776162058 0.995272204381393 1 0 0 NA NA NA 1
"ESRRG" 21.9856284398751 0.273595455706473 0.622760113176742 0.439327198254307 0.66042446938056 0.831296531503022 0 0 NA NA NA 1
"ESX1" 0.164786509959278 -0.948401377673075 4.0804728567969 -0.232424380937447 0.816208414104917 1 0 0 NA NA NA 1
"ESYT1" 6174.30307160834 0.100110068906072 0.0627816537837061 1.59457521222631 0.110807259319583 0.282045375831071 33.5962269176504 -0.142098763295791 0.255885942159204 -0.555320710847735 0.57867531517437 0.839294391629855
"ESYT2" 3116.18343303459 0.0467874592649956 0.166781150122946 0.280532057912452 0.779069333786299 0.900063856531513 13.8660811825587 -0.162897707605776 0.3917070019833 -0.415866213218012 0.677507904123828 0.883084644149894
"ESYT3" 418.465751043177 0.180202328699726 0.132252550444879 1.36256221973452 0.173020522466553 0.376963150452591 0 0 NA NA NA 1
"ETAA1" 1011.90030784849 0.110506074083667 0.179962154792783 0.614051738883147 0.539181138191479 0.74706870941967 4.24861518404264 -0.151027149074666 0.699840577711018 -0.21580221822609 0.829141919165579 1
"ETF1" 7926.87639856255 -0.339690952888131 0.168308851927168 -2.01825958051882 0.0435642339122943 0.14704908291071 80.6735257969509 0.347401905390347 0.17237167648566 2.01542337159578 0.0438603076268301 0.200353388238707
"ETFA" 12216.7133839157 0.258812356810258 0.111318428248254 2.32497315029524 0.0200733959431172 0.0826117574958266 212.64967792333 0.69916059829735 0.117187051471488 5.96619327407054 2.42852604223257e-09 1.55089039330694e-07
"ETFB" 8359.27904324363 0.425136703298085 0.091040507831377 4.66975320574345 3.01561797509924e-06 5.19166422823246e-05 224.918581386988 0.265256955198533 0.118753080587211 2.23368483484293 0.0255038175267201 0.136062550080517
"ETFDH" 2512.75065091628 0.365259680060914 0.178477724227806 2.04652811235257 0.0407044394911621 0.139878316553543 21.1424310362215 0.5188619398543 0.323289125806171 1.60494708431791 0.108505450387445 0.365080936358383
"ETHE1" 659.739533004121 -0.130481877883142 0.160217429286822 -0.814405014884821 0.41541296668671 0.645040277867915 14.8771264648509 0.238191398545863 0.39351888183519 0.605285818650044 0.544989102476189 0.824188098391688
"ETNK1" 3374.93397099951 -0.038378733668572 0.091428736781437 -0.419766640332322 0.674655937201246 0.841162002890228 8.99699716983346 -0.0615005667368721 0.486041382652284 -0.126533601730102 0.899309552458141 0.961739742271078
"ETNK2" 138.601086788459 1.12016910303941 0.313241473356038 3.57605616854635 0.000348816736610863 0.0031235223033895 0.125 0.740601044466095 3.5338115409304 0.209575704841098 0.833998843257829 1
"ETNPPL" 17.1759026486975 0.717697209486665 1.44060662981737 0.498190966660795 0.618349448842633 0.804272288988114 0 0 NA NA NA 1
"ETS1" 30.6392986718304 -0.404952608167605 0.975786434113084 -0.415001268731181 0.678140974346823 0.842344690341587 0.496556395465441 -2.42341829007407 2.06180019399969 -1.17538949561009 0.239838924092082 1
"ETS2" 221.911460194178 0.205585149846028 0.256373795727743 0.801896111349656 0.422613055729123 0.651224237266536 2.24820470210782 -0.302854231425041 0.958377789588851 -0.316007147405792 0.751997083073287 1
"ETV1" 3647.47844901907 -0.105302707288604 0.172487691108821 -0.610494039381449 0.541534590696039 0.748827264136056 59.9625190906759 -2.33236957804883 0.243888698740008 -9.56325401750247 1.14111234662564e-21 3.34553392533427e-19
"ETV2" 114.648047700071 0.176890545713835 0.228771665049866 0.773218771106456 0.439392918874169 0.666093336879826 1.87378738896922 -0.1733717897934 1.05856146814194 -0.163780559760704 0.869903896075407 1
"ETV3" 1702.6206987798 -0.159233356239657 0.122033315966452 -1.30483511800525 0.191948998185732 0.404447522047823 3.74919613545187 -0.172730630925423 0.744762986720473 -0.23192698080504 0.816594728163442 1
"ETV3L" 13.6376417561789 0.0135138666672411 0.60410132849859 0.0223701985572983 0.982152652506926 0.99354376042079 0 0 NA NA NA 1
"ETV4" 67.2913082835302 0.866297040531349 0.292648066093773 2.96020080397101 0.00307438583131517 0.0187034023579856 0 0 NA NA NA 1
"ETV5" 5.97438328301561 -0.304021077618571 1.27851186122938 -0.237792926947297 0.81204170482211 1 0 0 NA NA NA 1
"ETV6" 783.044146412554 0.144534719521917 0.160360037135494 0.901313831698571 0.367421481633571 0.600404792009231 1.37135542932841 -0.787303264950453 1.24035179153636 -0.634741909773243 0.525596755263697 1
"ETV7" 42.7928843720128 -1.21688854273915 0.590258796648835 -2.06161864871472 0.0392440571449516 0.136433809765988 0 0 NA NA NA 1
"EVA1A" 0.166552498881943 0.975151973969414 4.0804728567969 0.2389801398495 0.811120982713876 1 0 0 NA NA NA 1
"EVA1B" 304.462781102048 0.422637836791322 0.506771819677322 0.833980541894435 0.404291948782364 0.635143496410308 0 0 NA NA NA 1
"EVA1C" 225.18802870939 -0.234749748978553 0.185404710257038 -1.26614770818446 0.205460204869061 0.422014084604198 0.876849272779415 0.432226077681473 1.53636419152058 0.28133048144899 0.778456933189724 1
"EVC" 1556.91064373919 0.376569807451791 0.120300894407323 3.13023281586566 0.00174667811155066 0.0118754553604868 2.49673541460061 -0.565995775781681 0.920873969848391 -0.614628922429922 0.538799809412856 1
"EVC2" 5.99626480659342 1.60154243751303 1.1826282653248 1.35422303395834 0.175665232457332 1 0 0 NA NA NA 1
"EVI2A" 39.5980826116916 0.0133175966621399 0.382630703761414 0.0348053528669355 0.972234952248716 0.990158680465144 0 0 NA NA NA 1
"EVI2B" 47.0635777339801 -0.242329818364933 0.321253849166562 -0.754325026746343 0.450654078168998 0.676088181322243 0 0 NA NA NA 1
"EVI5" 1022.33796885654 0.623221867573931 0.1492198560571 4.17653443745081 2.95983949931456e-05 0.000391348292928634 3.25263973998643 0.242356617779729 0.798815598955195 0.303394948842658 0.761588894625655 1
"EVI5L" 1753.74593572831 0.273259680892956 0.298528819941516 0.915354440306597 0.36000558785461 0.593319575682297 10.2599694588757 0.444510505696074 0.458075522966211 0.970386941475723 0.331853655291886 0.675618537088027
"EVL" 2621.3269024291 -0.0623387705215373 0.143003008282147 -0.435926287638242 0.66289021168206 0.833011615121055 11.6347212554307 0.23749614678934 0.431098118013165 0.550909727659928 0.581695558717285 0.84014227785976
"EVPL" 3363.12107144433 0.0514904310987483 0.0838099563936303 0.614371290887125 0.538970002549583 0.746991775953305 6.50122442736645 0.130475830441113 0.567955167833274 0.229729101574818 0.818302279835235 1
"EVPLL" 0.495826482318492 -2.42677632005854 3.99471320967203 -0.607497007340303 0.543521128084787 1 0 0 NA NA NA 1
"EVX1" 15.5129866731161 1.22504663775609 0.840379900837641 1.45772957746257 0.14491509595533 0.33672585878446 0 0 NA NA NA 1
"EVX2" 0 0 NA NA NA 1 0 0 NA NA NA 1
"EWSR1" 15550.3361831546 -0.100531097623193 0.0557917425867717 -1.80189922311244 0.0715612624899796 0.209620541193183 117.553295029212 -0.205164366551249 0.143413473404705 -1.43057944055428 0.152550783251181 0.448065825123006
"EXD1" 11.1424848827299 -1.12047896181648 0.832644961110198 -1.34568635390828 0.17840368908167 0.384931069053181 0 0 NA NA NA 1
"EXD2" 1999.41710726828 0.0392937167780252 0.0863977513045778 0.454800225523268 0.649252967997105 0.824081960854245 10.7491827381107 0.153641728704002 0.443185314619866 0.346676037394843 0.728834714451109 0.905428333630519
"EXD3" 907.654663909733 0.21706769225627 0.140931599163944 1.54023436577739 0.123503235884866 0.302849578271883 1.86849277620308 -1.43999396523816 1.12091571137205 -1.28465856141454 0.198911624838551 1
"EXO1" 1081.23373656368 -0.284977484795367 0.191720960917052 -1.48641798701741 0.137168595036537 0.324958151800814 5.60204000706051 -1.44063943727026 0.670293742641208 -2.14926583022185 0.0316133335246152 1
"EXO5" 588.514375345822 -0.510772559099953 0.147089133822299 -3.47253767716809 0.000515562639840617 0.0043048623623078 3.73779796661504 -0.980993215146569 0.773475914895289 -1.26829187083269 0.204693739016644 1
"EXOC1" 1726.40191519301 -0.0955724222999456 0.112493535613017 -0.849581460651385 0.395557822861476 0.626660446514213 7.50875184571787 0.504940842777521 0.534503082440909 0.94469210630482 0.344816088179776 1
"EXOC2" 951.417079399023 0.383737712406122 0.135813125886661 2.82548325061275 0.00472093561114843 0.0261966293473463 3.88006996417507 0.489303705926447 0.738541249189347 0.662527254183199 0.50763337411318 1
"EXOC3" 3156.27978126551 0.158358528261297 0.129550607255276 1.22236808932324 0.221568461000456 0.441933201998004 17.3914430737818 0.501365006232682 0.353158837991439 1.41965866997455 0.155707075953428 0.453208772517875
"EXOC3L1" 478.007564937033 0.442051355560576 0.229343180557614 1.92746675303706 0.0539214875619482 0.171313850702451 0 0 NA NA NA 1
"EXOC3L2" 16.8057808049987 -0.30545419251937 0.723838529830311 -0.421992170810494 0.673030732066018 0.84006452934268 0 0 NA NA NA 1
