"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"GNG10" 16.9221501148532 -1.92872630107859 0.405062288957829 -4.76155483651896 1.9210708113848e-06 5.81732710489763e-05
"FAM65B" 22.7289317803841 -4.2542567125453 0.552926108003599 -7.6940781977284 1.42517877218115e-14 1.58489708285662e-12
"HJURP" 9.09153698853025 -1.48766603690156 0.526266101359064 -2.82683234405506 0.00470109336415513 0.0379025652485007
"G3BP2" 56.2177850913633 -1.10301675849605 0.21019519393187 -5.24758315289347 1.54107499102743e-07 6.4128604465335e-06
"PARPBP" 10.0887467097604 -1.40405991941684 0.489866472355194 -2.86620946452277 0.00415419277611043 0.0343004509823196
"KLK4" 40.2046156106806 1.03966145997103 0.242789467434973 4.28215223236355 1.85094276228125e-05 0.000393155030673308
"PRRC2B" 47.113424485862 -1.21117258019752 0.235015526552117 -5.15358537355586 2.55552648567932e-07 9.63926656879041e-06
"UBE2S" 159.933092341273 -1.04570573215666 0.133253726469004 -7.84747833975133 4.2448569718025e-15 5.07024582743077e-13
"ACSL1" 87.2609501320874 1.42251878400802 0.183778175706614 7.74041193160469 9.9095223974026e-15 1.12134069233766e-12
"CDC45" 17.3083168208904 -1.60786449365429 0.384151766521394 -4.18549290613439 2.84547955655259e-05 0.000568214957887437
"NUF2" 14.0828796952457 -1.19708449959024 0.407241471450098 -2.93949556592967 0.00328746974479711 0.0286156273332542
"PRUNE2" 17.4481970010502 -1.3539491475292 0.375978532922166 -3.60113418446017 0.000316831991124301 0.00440423780765461
"CDC6" 23.2974877919751 -1.31929987617609 0.323540117969914 -4.07770104200422 4.54831968837124e-05 0.000860312668328285
"MCM7" 93.1895321546436 -1.3671077107268 0.16995919157476 -8.04374095957881 8.71366163070063e-16 1.14700239832692e-13
"MLF1IP" 20.4290421764507 -1.56619130832946 0.352989981116562 -4.4369285025466 9.12515856223736e-06 0.000217185508215612
"TDP1" 14.3195850929508 -1.54916028800743 0.420763746372535 -3.68178176319362 0.000231609632151378 0.00337982381759363
"GNMT" 16.6627598388354 1.39389498966753 0.38660608196156 3.6054657562426 0.000311593578955919 0.00435469635693512
"IL17RC" 20.9298681045002 1.12438503672683 0.338438092521053 3.32227684050336 0.000892860595957264 0.0103392295223058
"MLH1" 21.9212212060571 -1.47978901297976 0.336629064187837 -4.39590389068143 1.10312738718255e-05 0.000256865402430595
"NCAPG" 12.8326989406584 -1.47409610232107 0.438479129081007 -3.36183869323626 0.00077425338915375 0.00929969154570146
"BCL2L12" 22.9269834098721 -1.21139074899901 0.328491610557356 -3.68773725132165 0.000226257102028628 0.00334715208276296
"SLC22A18" 10.77936776684 1.38856986927428 0.475292034203832 2.92150881846841 0.00348340414158124 0.029837923921911
"EFNB2" 13.3316908432983 -1.27495346625155 0.424308793498921 -3.00477738332517 0.00265775295012793 0.0245243297973178
"LSM4" 163.10968545804 -1.46028834398655 0.167348315250341 -8.72604150093809 2.63741932079748e-18 5.15495594519507e-16
"GTSE1" 12.4603318664363 -1.34388195060454 0.438934336259077 -3.06169246648165 0.00220089447352857 0.021156139127063
"TFPT" 18.7891295219994 1.19578156291112 0.35603333121304 3.35862251670926 0.000783319893146313 0.00930462856499764
"FAM188A" 17.1645147136281 1.00397991600681 0.366229467838067 2.74139577553254 0.00611787665663386 0.0465642445754949
"RB1" 9.34057076886299 -1.54050796793013 0.514130935417351 -2.99633393326081 0.00273247024361617 0.0250703173134059
"AIDA" 48.2556649067907 -2.40311561574815 0.261373741479749 -9.19417383759779 3.77887180418563e-20 9.37450889884513e-18
"CGGBP1" 17.7114076947008 -1.0421981477617 0.362813240367061 -2.87254717249927 0.00407177284831602 0.0338876578988882
"H2AFX" 94.1331045278604 -1.64883368966129 0.177315067450976 -9.29889215487652 1.41916619304641e-20 3.81400914381223e-18
"PYGB" 49.4846417563831 1.04704056221514 0.22105764379394 4.73650467020786 2.17435732922373e-06 6.40392912031645e-05
"NDC80" 22.5479166733782 -1.45132442564368 0.331473054021216 -4.37840846499332 1.19549132419313e-05 0.000276101451002975
